Order ID,Order Date,Customer ID,Customer Name,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2017-122035,7/20/2017,EM-13825,Elizabeth Moffitt,Sioux Falls,Central,OFF-AP-10002118,Mobile Phones,Samsung,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,2,112.4064
CA-2017-122035,7/20/2017,EM-13825,Elizabeth Moffitt,Sioux Falls,Central,OFF-BI-10000404,Mobile Phones,iPhone,Avery Printable Repositionable Plastic Tabs,43,5,20.21
CA-2017-122035,7/20/2017,EM-13825,Elizabeth Moffitt,Sioux Falls,Central,FUR-CH-10003833,Laptops,HP,Novimex Fabric Task Chair,182.94,3,27.441
CA-2017-122035,7/20/2017,EM-13825,Elizabeth Moffitt,Sioux Falls,Central,OFF-BI-10002072,Mobile Phones,iPhone,Cardinal Slant-D Ring iPhone,60.83,7,30.415
CA-2017-122035,7/20/2017,EM-13825,Elizabeth Moffitt,Sioux Falls,Central,TEC-AC-10003095,Cameras ,Nikon,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898
CA-2019-117828,12/23/2019,BD-11500,Bradley Drucker,Richmond,South,OFF-AP-10001563,Mobile Phones,Samsung,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,4,56.3528
CA-2017-165491,3/20/2017,HW-14935,Helen Wasserman,Seattle,West,TEC-AC-10000358,Cameras ,Nikon,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,63.8232
CA-2019-109470,12/31/2019,KC-16255,Karen Carlisle,Henderson,South,OFF-BI-10004492,Mobile Phones,iPhone,Tuf-Vin iPhone,94.74,3,44.5278
CA-2019-109470,12/31/2019,KC-16255,Karen Carlisle,Henderson,South,OFF-BI-10001072,Mobile Phones,iPhone,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,27.8944
CA-2019-109470,12/31/2019,KC-16255,Karen Carlisle,Henderson,South,OFF-BI-10003707,Mobile Phones,iPhone,Aluminum Screw Posts,76.3,5,38.15
CA-2019-109470,12/31/2019,KC-16255,Karen Carlisle,Henderson,South,OFF-BI-10000977,Mobile Phones,iPhone,Ibico Plastic Spiral Binding Combs,364.8,12,167.808
CA-2019-105102,9/15/2019,BM-11575,Brendan Murry,New York City,East,OFF-BI-10002082,Mobile Phones,iPhone,GBC Twin Loop Wire Binding Elements,79.872,3,29.952
CA-2019-105102,9/15/2019,BM-11575,Brendan Murry,New York City,East,FUR-BO-10004709,Laptops,Dell,"Bush Westfield Collection Dell, Medium Cherry Finish",46.384,1,1.1596
CA-2019-105102,9/15/2019,BM-11575,Brendan Murry,New York City,East,OFF-PA-10002365,Mobile Phones,Pixel,Xerox 1967,12.96,2,6.2208
CA-2017-138422,9/23/2017,KN-16705,Kristina Nunn,Fort Collins,West,OFF-EN-10004147,Mobile Phones,Motorola ,Wausau Pixels Astrobrights Colored Motorola ,14.352,3,5.2026
US-2019-147739,12/25/2019,JD-16150,Justin Deggeller,Philadelphia,East,FUR-FU-10001468,Laptops,Asus,Tenex Antistatic Computer Chair Mats,547.136,4,-68.392
CA-2016-155187,9/24/2016,LA-16780,Laura Armstrong,Los Angeles,West,OFF-ST-10000642,Mobile Phones,OnePlus,"Tennsco Lockers, Gray",41.96,2,2.9372
CA-2016-155187,9/24/2016,LA-16780,Laura Armstrong,Los Angeles,West,OFF-PA-10000380,Mobile Phones,Pixel,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,20.85
CA-2017-169285,3/21/2017,RW-19690,Robert Waldorf,Lafayette,Central,OFF-PA-10004071,Mobile Phones,Pixel,"Eaton Premium Continuous-Feed Pixel, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,133.152
CA-2017-169285,3/21/2017,RW-19690,Robert Waldorf,Lafayette,Central,OFF-PA-10004971,Mobile Phones,Pixel,Xerox 196,5.78,1,2.8322
CA-2018-140886,9/30/2018,KW-16570,Kelly Williams,Clarksville,South,OFF-AP-10000696,Mobile Phones,Samsung,Holmes Odor Grabber,69.216,6,11.2476
CA-2017-152695,12/10/2017,CC-12220,Chris Cortes,Fairfield,East,OFF-EN-10004030,Mobile Phones,Motorola ,Convenience Packs of Business Motorola ,10.86,3,5.1042
CA-2017-152695,12/10/2017,CC-12220,Chris Cortes,Fairfield,East,OFF-AP-10000026,Mobile Phones,Samsung,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7,123.7691
CA-2018-110639,8/23/2018,RH-19495,Rick Hansen,New York City,East,OFF-PA-10003936,Mobile Phones,Pixel,Xerox 1994,25.92,4,12.4416
CA-2018-110639,8/23/2018,RH-19495,Rick Hansen,New York City,East,OFF-PA-10004530,Mobile Phones,Pixel,Personal Creations Ink Jet Cards and HTC,45.92,4,22.5008
CA-2018-121727,8/19/2018,JK-15625,Jim Karlsson,Columbus,East,OFF-AR-10004930,Mobile Phones,LG,Turquoise Lead Holder with Pocket Clip,10.72,2,1.742
CA-2016-137736,11/10/2016,DC-13285,Debra Catini,Warner Robins,South,OFF-AR-10004999,Mobile Phones,LG,Newell 315,41.86,7,10.465
US-2018-143231,12/31/2018,GM-14455,Gary Mitchum,Franklin,East,FUR-FU-10002501,Laptops,Asus,Nu-Dell Executive Frame,63.2,5,23.384
US-2018-143231,12/31/2018,GM-14455,Gary Mitchum,Franklin,East,TEC-AC-10000358,Cameras ,Nikon,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,3,27.3528
US-2018-155894,7/26/2018,CL-11890,Carl Ludwig,Chicago,Central,OFF-ST-10004804,Mobile Phones,OnePlus,"Belkin 19"" Vented Equipment Shelf, Black",123.552,3,-29.3436
CA-2016-119025,2/22/2016,PV-18985,Paul Van Hugh,Milwaukee,Central,OFF-AP-10001205,Mobile Phones,Samsung,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,137.2896
CA-2016-159373,3/13/2016,LT-17110,Liz Thompson,San Antonio,Central,OFF-PA-10000659,Mobile Phones,Pixel,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,24.528
CA-2016-159373,3/13/2016,LT-17110,Liz Thompson,San Antonio,Central,OFF-BI-10004141,Mobile Phones,iPhone,Insertable Tab Indexes For Data iPhone,1.272,2,-2.1624
CA-2016-159373,3/13/2016,LT-17110,Liz Thompson,San Antonio,Central,FUR-TA-10004619,Laptops,Lenovo,Hon Non-Folding Utility Lenovo,557.585,5,0
CA-2017-109701,12/2/2017,AM-10360,Alice McCLGhy,Los Angeles,West,OFF-BI-10004187,Mobile Phones,iPhone,3-ring staple pack,9.024,6,3.1584
CA-2017-109701,12/2/2017,AM-10360,Alice McCLGhy,Los Angeles,West,OFF-BI-10000632,Mobile Phones,iPhone,Satellite Sectional Post iPhone,69.456,2,22.5732
CA-2017-109701,12/2/2017,AM-10360,Alice McCLGhy,Los Angeles,West,OFF-PA-10003724,Mobile Phones,Pixel,"Wirebound Message Book, 4 per Page",10.86,2,5.3214
CA-2017-109701,12/2/2017,AM-10360,Alice McCLGhy,Los Angeles,West,OFF-AP-10002765,Mobile Phones,Samsung,Fellowes Advanced Computer Series Surge Protectors,79.47,3,22.2516
CA-2017-109701,12/2/2017,AM-10360,Alice McCLGhy,Los Angeles,West,OFF-AR-10001868,Mobile Phones,LG,Prang Dustless Chalk Sticks,10.08,6,5.04
CA-2019-111514,8/31/2019,SC-20260,Scott Cohen,San Francisco,West,FUR-BO-10002545,Laptops,Dell,"Atlantic Metals Mobile 3-Shelf Dell, Custom Colors",1552.831,7,200.9546
CA-2019-111514,8/31/2019,SC-20260,Scott Cohen,San Francisco,West,OFF-BI-10002735,Mobile Phones,iPhone,GBC Prestige Therm-A-Bind Covers,137.24,5,46.3185
CA-2019-111514,8/31/2019,SC-20260,Scott Cohen,San Francisco,West,TEC-AC-10004864,Cameras ,Nikon,Memorex Micro Travel Drive 32 GB,36.51,1,15.6993
CA-2019-111514,8/31/2019,SC-20260,Scott Cohen,San Francisco,West,TEC-MA-10000597,Cameras ,Canon,Lexmark S315 Color Inkjet Printer,239.976,3,80.9919
US-2018-148838,3/17/2018,CP-12340,Christine Phan,New York City,East,FUR-TA-10003473,Laptops,Lenovo,Bretford Rectangular Conference Table Tops,1579.746,7,-447.5947
US-2018-148838,3/17/2018,CP-12340,Christine Phan,New York City,East,FUR-TA-10001950,Laptops,Lenovo,Balt Solid Wood Round Lenovo,1071.576,4,-553.6476
US-2018-148838,3/17/2018,CP-12340,Christine Phan,New York City,East,FUR-TA-10004175,Laptops,Lenovo,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,-122.7816
US-2018-148838,3/17/2018,CP-12340,Christine Phan,New York City,East,OFF-PA-10002960,Mobile Phones,Pixel,Xerox 1926,34.86,7,16.3842
US-2018-148838,3/17/2018,CP-12340,Christine Phan,New York City,East,OFF-PA-10000919,Mobile Phones,Pixel,Xerox 1918,155.04,4,75.9696
CA-2017-136497,4/16/2017,RF-19840,Roy Französisch,Columbus,East,OFF-BI-10001553,Mobile Phones,iPhone,SpineVue Locking Slant-D Ring iPhone by Cardinal,13.71,5,-10.054
US-2016-108637,3/13/2016,AB-10060,Adam Bellavance,Waynesboro,South,FUR-FU-10004864,Laptops,Asus,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,40.9216
US-2016-108637,3/13/2016,AB-10060,Adam Bellavance,Waynesboro,South,OFF-AP-10004540,Mobile Phones,Samsung,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,44.8896
US-2016-108637,3/13/2016,AB-10060,Adam Bellavance,Waynesboro,South,OFF-BI-10004965,Mobile Phones,iPhone,Ibico Covers for Plastic or Wire Binding Elements,46,4,20.7
CA-2018-102295,11/24/2018,EH-13990,Erica Hackney,Sacramento,West,FUR-CH-10001714,Laptops,HP,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,-18.1068
CA-2017-123659,2/10/2017,MN-17935,Michael Nguyen,Clinton,East,OFF-PA-10002464,Mobile Phones,Pixel,HP Office Recycled Pixel(20Lb. and 87 Bright),23.12,4,11.3288
US-2016-129469,9/23/2016,KL-16555,Kelly Lampkin,Fairfield,East,FUR-FU-10002298,Laptops,Asus,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,-26.6352
US-2016-129469,9/23/2016,KL-16555,Kelly Lampkin,Fairfield,East,OFF-AR-10000315,Mobile Phones,LG,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.307
CA-2017-155152,7/7/2017,MP-17965,Michael Paige,Warwick,East,TEC-AC-10004353,Cameras ,Nikon,Hypercom P1300 Pinpad,252,4,93.24
CA-2016-159940,7/7/2016,BF-11020,Barry Französisch,Aurora,Central,FUR-FU-10004973,Laptops,Asus,Flat Face Poster Frame,60.288,8,-27.1296
CA-2016-159940,7/7/2016,BF-11020,Barry Französisch,Aurora,Central,OFF-FA-10000936,Mobile Phones,Nokia,Acco Hot Clips Clips to Go,2.632,1,0.8225
CA-2016-159940,7/7/2016,BF-11020,Barry Französisch,Aurora,Central,OFF-PA-10001609,Mobile Phones,Pixel,Tops Wirebound Message Log Books,23.688,9,7.6986
CA-2016-159940,7/7/2016,BF-11020,Barry Französisch,Aurora,Central,FUR-CH-10000785,Laptops,HP,Global Ergonomic Managers Chair,253.372,2,-14.4784
CA-2017-119669,1/24/2017,TP-21130,Theone Pippenger,Smyrna,South,OFF-FA-10000053,Mobile Phones,Nokia,Revere Boxed Rubber Bands by Revere,5.67,3,0.1134
US-2018-164616,8/19/2018,MS-17770,Maxwell SchwLGz,Columbus,East,OFF-BI-10001718,Mobile Phones,iPhone,GBC DocuBind P50 Personal Binding Machine,76.776,4,-58.8616
US-2018-164616,8/19/2018,MS-17770,Maxwell SchwLGz,Columbus,East,OFF-SU-10004768,Mobile Phones,Mi,Acme Kleencut Forged Steel Scissors,9.184,2,1.148
CA-2019-148628,12/6/2019,KM-16375,Katherine Murray,Thousand Oaks,West,OFF-PA-10003883,Mobile Phones,Pixel,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5,15.065
CA-2016-118052,5/6/2016,BE-11455,Brad Eason,Lorain,East,OFF-FA-10004248,Mobile Phones,Nokia,Advantus T-Pin PixelClips,7.216,2,1.7138
CA-2016-118052,5/6/2016,BE-11455,Brad Eason,Lorain,East,OFF-PA-10002581,Mobile Phones,Pixel,Xerox 1951,49.568,2,15.49
CA-2016-118052,5/6/2016,BE-11455,Brad Eason,Lorain,East,FUR-FU-10004848,Laptops,Asus,DAX Solid Wood Frames,54.712,7,11.6263
US-2017-117534,3/25/2017,CV-12295,Christina VanderZanden,Fresno,West,OFF-AP-10002403,Mobile Phones,Samsung,Acco SmLGsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4,45.7704
US-2017-117534,3/25/2017,CV-12295,Christina VanderZanden,Fresno,West,OFF-AR-10003087,Mobile Phones,LG,Staples in misc. colors,16.02,9,4.4856
US-2017-117534,3/25/2017,CV-12295,Christina VanderZanden,Fresno,West,OFF-BI-10002026,Mobile Phones,iPhone,Avery Arch Ring iPhone,185.92,4,62.748
US-2017-117534,3/25/2017,CV-12295,Christina VanderZanden,Fresno,West,TEC-PH-10000141,Cameras ,Sony,Clearsounds A400,211.168,4,15.8376
US-2017-117534,3/25/2017,CV-12295,Christina VanderZanden,Fresno,West,TEC-CO-10000971,Cameras ,GoPro,Hewlett Packard 310 Color Digital Copier,479.984,2,59.998
CA-2019-145065,12/12/2019,DK-13375,Dennis Kane,San Diego,West,OFF-FA-10001229,Mobile Phones,Nokia,Staples,7.86,2,3.6156
CA-2019-145065,12/12/2019,DK-13375,Dennis Kane,San Diego,West,OFF-BI-10002437,Mobile Phones,iPhone,Recycled Premium Regency Composition Covers,24.448,2,8.8624
US-2019-127040,12/6/2019,SG-20605,Speros Goranitis,New York City,East,OFF-PA-10004255,Mobile Phones,Pixel,Xerox 219,6.48,1,3.1104
US-2019-127040,12/6/2019,SG-20605,Speros Goranitis,New York City,East,OFF-PA-10001184,Mobile Phones,Pixel,Xerox 1903,41.86,7,20.5114
US-2019-127040,12/6/2019,SG-20605,Speros Goranitis,New York City,East,TEC-AC-10002637,Cameras ,Nikon,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,9,97.1946
US-2019-127040,12/6/2019,SG-20605,Speros Goranitis,New York City,East,FUR-FU-10002878,Laptops,Asus,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,42.1504
CA-2016-128111,3/17/2016,CS-12355,Christine Sundaresam,Malden,East,OFF-AR-10000588,Mobile Phones,LG,Newell 345,39.68,2,10.3168
CA-2019-137897,11/14/2019,PJ-18835,Patrick Jones,New York City,East,TEC-AC-10002217,Cameras ,Nikon,Imation Clip USB flash drive - 8 GB,37.6,2,2.256
CA-2019-137897,11/14/2019,PJ-18835,Patrick Jones,New York City,East,TEC-AC-10001267,Cameras ,Nikon,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.9,2,23.96
CA-2019-137897,11/14/2019,PJ-18835,Patrick Jones,New York City,East,OFF-PA-10004041,Mobile Phones,Pixel,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37,5,16.65
CA-2017-169264,8/14/2017,NP-18700,Nora Preis,San Francisco,West,OFF-LA-10001613,Mobile Phones,HTC,Avery File Folder HTC,5.76,2,2.8224
CA-2017-169264,8/14/2017,NP-18700,Nora Preis,San Francisco,West,OFF-AR-10000246,Mobile Phones,LG,Newell 318,16.68,6,4.3368
CA-2017-147361,9/9/2017,SB-20290,Sean Braxton,Florence,South,OFF-ST-10001809,Mobile Phones,OnePlus,Fellowes Officeware Wire Shelving,628.81,7,12.5762
CA-2017-147361,9/9/2017,SB-20290,Sean Braxton,Florence,South,OFF-ST-10002214,Mobile Phones,OnePlus,X-Rack File for Hanging Folders,56.45,5,14.677
CA-2017-145877,4/1/2017,AS-10090,Adam Shillingsburg,Springfield,Central,OFF-ST-10000649,Mobile Phones,OnePlus,Hanging Personal Folder File,94.2,6,23.55
CA-2017-145877,4/1/2017,AS-10090,Adam Shillingsburg,Springfield,Central,OFF-EN-10001990,Mobile Phones,Motorola ,Staple envelope,28.4,5,13.348
US-2016-110170,9/27/2016,HM-14860,Harry Marie,Huntsville,Central,FUR-BO-10000780,Laptops,Dell,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,-225.0976
CA-2017-108574,10/7/2017,MG-18145,Mike Gockenbach,Los Angeles,West,TEC-AC-10002049,Cameras ,Nikon,Logitech G19 Programmable Gaming Keyboard,1115.91,9,200.8638
CA-2017-108574,10/7/2017,MG-18145,Mike Gockenbach,Los Angeles,West,TEC-PH-10003555,Cameras ,Sony,Motorola HK250 Universal Bluetooth Headset,128.744,7,-28.9674
CA-2017-108574,10/7/2017,MG-18145,Mike Gockenbach,Los Angeles,West,TEC-PH-10000702,Cameras ,Sony,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92,10,26.973
CA-2017-144589,1/20/2017,TM-21010,Tamara Manning,San Francisco,West,OFF-AR-10003631,Mobile Phones,LG,Staples in misc. colors,24.2,5,7.986
CA-2017-144589,1/20/2017,TM-21010,Tamara Manning,San Francisco,West,TEC-PH-10003072,Cameras ,Sony,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976,3,130.4913
CA-2017-155985,3/23/2017,BE-11335,Bill Eplett,San Francisco,West,FUR-FU-10000758,Laptops,Asus,DAX Natural Wood-Tone Poster Frame,211.84,8,76.2624
CA-2018-162684,8/1/2018,AS-10630,Ann Steele,Philadelphia,East,OFF-FA-10000992,Mobile Phones,Nokia,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,1.917
CA-2019-142041,6/7/2019,EM-13810,Eleni McCrary,Los Angeles,West,OFF-BI-10004187,Mobile Phones,iPhone,3-ring staple pack,7.52,5,2.632
CA-2018-151295,11/12/2018,JA-15970,Joseph Airdo,Los Angeles,West,OFF-PA-10001947,Mobile Phones,Pixel,Xerox 1974,11.96,2,5.8604
CA-2018-151295,11/12/2018,JA-15970,Joseph Airdo,Los Angeles,West,FUR-TA-10002356,Laptops,Lenovo,Bevis Boat-Shaped Conference Table,629.064,3,31.4532
CA-2016-156300,12/29/2016,TB-21595,Troy Blackwell,Milwaukee,Central,FUR-CH-10001714,Laptops,HP,"Global Leather & Oak Executive Chair, Burgundy",754.45,5,60.356
CA-2019-146087,7/6/2019,PP-18955,Paul Prost,Holyoke,East,FUR-BO-10002824,Laptops,Dell,Bush Mission Pointe Library,301.96,2,60.392
CA-2017-168655,10/12/2017,ML-18040,Michelle Lonsdale,Albuquerque,West,TEC-AC-10002842,Cameras ,Nikon,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,95.2
CA-2017-168655,10/12/2017,ML-18040,Michelle Lonsdale,Albuquerque,West,OFF-BI-10002082,Mobile Phones,iPhone,GBC Twin Loop Wire Binding Elements,79.872,3,29.952
CA-2016-107202,5/21/2016,LC-16930,Linda Cazamias,Sparks,West,TEC-MA-10000112,Cameras ,Canon,Panasonic KX MB2061 Multifunction Printer,2396.4,10,179.73
CA-2017-159597,11/9/2017,MC-17590,Matt Collister,Coachella,West,OFF-ST-10002289,Mobile Phones,OnePlus,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,3.178
CA-2017-159597,11/9/2017,MC-17590,Matt Collister,Coachella,West,TEC-AC-10004171,Cameras ,Nikon,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1,43.9956
CA-2016-155551,4/18/2016,CR-12580,Clay Rozendal,Elmhurst,Central,OFF-ST-10003656,Mobile Phones,OnePlus,Safco Industrial Wire Shelving,230.376,3,-48.9549
CA-2016-155551,4/18/2016,CR-12580,Clay Rozendal,Elmhurst,Central,OFF-PA-10001560,Mobile Phones,Pixel,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,3.2616
US-2017-147669,12/25/2017,SV-20935,Susan Vittorini,Fairfield,East,TEC-AC-10002473,Cameras ,Nikon,Maxell 4.7GB DVD-R,158.928,7,41.7186
US-2017-147669,12/25/2017,SV-20935,Susan Vittorini,Fairfield,East,OFF-BI-10000632,Mobile Phones,iPhone,Satellite Sectional Post iPhone,13.023,1,-10.4184
US-2017-147669,12/25/2017,SV-20935,Susan Vittorini,Fairfield,East,FUR-TA-10002645,Laptops,Lenovo,Hon Rectangular Conference Lenovo,273.06,2,-104.673
US-2017-147669,12/25/2017,SV-20935,Susan Vittorini,Fairfield,East,OFF-FA-10002975,Mobile Phones,Nokia,Staples,39.312,13,12.7764
CA-2016-169922,6/11/2016,MZ-17515,Mary Zewe,Arlington,Central,OFF-BI-10003784,Mobile Phones,iPhone,Computer Printout Index Tabs,1.344,4,-2.1504
CA-2016-169922,6/11/2016,MZ-17515,Mary Zewe,Arlington,Central,OFF-BI-10001617,Mobile Phones,iPhone,GBC Wire Binding Combs,8.272,4,-13.6488
CA-2016-169922,6/11/2016,MZ-17515,Mary Zewe,Arlington,Central,FUR-FU-10004415,Laptops,Asus,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,-9.0944
CA-2017-100748,5/13/2017,RB-19795,Ross Baird,San Francisco,West,OFF-LA-10000240,Mobile Phones,HTC,Self-Adhesive Address HTC for Typewriters by Universal,58.48,8,27.4856
CA-2017-129805,12/28/2017,HM-14860,Harry Marie,Seattle,West,FUR-FU-10001935,Laptops,Asus,3M Hangers With Command Adhesive,7.4,2,3.034
CA-2018-148586,3/25/2018,AZ-10750,Annie Zypern,New York City,East,FUR-CH-10002439,Laptops,HP,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7,65.2064
US-2017-112613,5/28/2017,JH-15910,Jonathan Howell,Houston,Central,TEC-PH-10001536,Cameras ,Sony,Spigen Samsung Galaxy S5 Case Wallet,54.368,4,4.0776
CA-2019-154746,11/14/2019,PJ-18835,Patrick Jones,Springfield,South,OFF-EN-10001532,Mobile Phones,Motorola ,Brown Kraft Recycled Motorola ,33.96,2,16.98
CA-2019-154746,11/14/2019,PJ-18835,Patrick Jones,Springfield,South,OFF-AP-10003057,Mobile Phones,Samsung,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,3,322.1829
CA-2017-140053,7/3/2017,CA-12265,Christina Anderson,Farmington,West,FUR-FU-10003708,Laptops,Asus,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,114.6285
CA-2018-164210,11/18/2018,PW-19240,Pierre Wener,Louisville,West,FUR-TA-10000849,Laptops,Lenovo,Bevis Rectangular Conference Lenovo,145.98,2,-99.2664
CA-2018-164210,11/18/2018,PW-19240,Pierre Wener,Louisville,West,OFF-PA-10002259,Mobile Phones,Pixel,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,4,12.5328
CA-2017-139948,7/17/2017,SW-20455,Shaun Weien,Tampa,South,FUR-FU-10002597,Laptops,Asus,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,2,2.1736
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,TEC-PH-10004614,Cameras ,Sony,AT&T 841000 Phone,345,5,86.25
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,FUR-TA-10003748,Laptops,Lenovo,Bevis 36 x 72 Conference Lenovo,174.286,2,-19.9184
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,OFF-AP-10003217,Mobile Phones,Samsung,Eureka Sanitaire  Commercial Upright,662.84,4,172.3384
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,TEC-AC-10002399,Cameras ,Nikon,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,30.432
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,OFF-EN-10002973,Mobile Phones,Motorola ,Ampad #10 Peel & Seel Holiday Motorola ,26.88,6,12.9024
CA-2016-146934,5/22/2016,AF-10870,LG Ferguson,Passaic,East,TEC-PH-10001336,Cameras ,Sony,Digium D40 VoIP phone,257.98,2,74.8142
CA-2019-100573,9/25/2019,AM-10705,Anne McFarland,Los Angeles,West,OFF-EN-10000461,Mobile Phones,Motorola ,"#10- 4 1/8"" x 9 1/2"" Recycled Motorola ",17.48,2,8.2156
CA-2016-119165,10/31/2016,BD-11320,Bill Donatelli,Philadelphia,East,FUR-CH-10000988,Laptops,HP,Hon Olson Stacker Stools,492.835,5,-14.081
CA-2019-128027,9/14/2019,CM-12385,Christopher MLGinez,North Charleston,South,OFF-ST-10001809,Mobile Phones,OnePlus,Fellowes Officeware Wire Shelving,269.49,3,5.3898
CA-2016-140207,11/5/2016,CS-12400,Christopher Schild,San Jose,West,OFF-BI-10003963,Mobile Phones,iPhone,Cardinal Holdit Data Disk Pockets,29.12,5,9.828
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-LA-10000081,Mobile Phones,HTC,Avery 496,18.75,5,9
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,TEC-PH-10000149,Cameras ,Sony,Cisco SPA525G2 IP Phone - Wireless,119.7,6,31.122
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-BI-10000605,Mobile Phones,iPhone,"Acco Pressboard Covers with OnePlus Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,3.0861
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,TEC-AC-10002399,Cameras ,Nikon,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,18.2592
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,TEC-AC-10003038,Cameras ,Nikon,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,13.604
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-ST-10000344,Mobile Phones,OnePlus,"Neat Ideas Personal Hanging Folder Files, Black",107.44,8,27.9344
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-LA-10004093,Mobile Phones,HTC,Avery 486,7.31,1,3.4357
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-AR-10001683,Mobile Phones,LG,Lumber Crayons,59.1,6,22.458
CA-2017-140949,3/17/2017,DB-13405,Denny Blanton,New York City,East,OFF-ST-10003455,Mobile Phones,OnePlus,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,12.0978
